startup_name,date,sector,sub_sector,city,investors,round_type,amount_usd,year,month
Medihive,,E-commerce,Grocery,Bengaluru,"Accel, Bessemer Venture Partners, Kalaari Capital",Pre-Series A,411000.0,,
Driveloop,,Logistics,Supply Chain,Noida,"Elevation Capital, Prosus Ventures",Pre-Series A,262000.0,,
Coreflow,,Retail,Fashion,Kolkata,"Mirae Asset, Tiger Global Management",Seed,1560000.0,,
Foodsolutions,,FoodTech,Grocery,Delhi,Ventures India,Series D,367311000.0,,
Edumart,,HealthTech,Telemedicine,Gurgaon,Bessemer Venture Partners,Series A,1130000.0,,
Udaan,,HealthTech,Health Analytics,Bengaluru,Mirae Asset,Series C,21480000.0,,
Driveedge,,Logistics,Last Mile,Pune,"Omidyar Network, Tiger Global Management, Y Combinator",Seed,200000.0,,
Smarttech,,AgriTech,Supply Chain,Delhi,Lightspeed India,Series B,47312000.0,,
Smarttech,,Retail,Fashion,Noida,"Blume Ventures, Sequoia Capital India",Series A,14492000.0,,
Mediworks,,HealthTech,Telemedicine,Hyderabad,"Falcon Edge, Kalaari Capital, Omidyar Network",Series C,30056000.0,,
Cred,,E-commerce,Grocery,Hyderabad,"Tiger Global Management, Y Combinator",Series B,25964000.0,,
Skillsolutions,,EdTech,Coding Bootcamp,Chennai,Kalaari Capital,Series A,2805000.0,,
Aerostack,,Mobility,EV,Pune,"IFC, Peak XV",Other,1790000.0,,
Autostack,,FoodTech,Grocery,Kolkata,Peak XV,Series C,195631000.0,,
Logirise,,AgriTech,Supply Chain,Kolkata,"Ribbit Capital, Tiger Global Management",Seed,1102000.0,,
Homefoods,,FoodTech,Food Delivery,Noida,Matrix Partners India,Series A,3558000.0,,
Bounce,,FoodTech,Grocery,Pune,Mirae Asset,Seed,231000.0,,
Agrifit,,AgriTech,Smart Farming,Delhi,Mirae Asset,Other,137000.0,,
Cloudpay,,EdTech,UpSkilling,Gurgaon,Zodius Capital,Seed,62000.0,,
Licious,,HealthTech,Telemedicine,Mumbai,"IFC, Mirae Asset, Sequoia Capital India",Seed,67000.0,,
Razorpay,,Enterprise,Security,Pune,"IFC, Mirae Asset",Series A,9037000.0,,
Quantumsolutions,,Retail,Fashion,Delhi,"A91 Partners, Mirae Asset",Seed,1998000.0,,
Aeroanalytics,,Enterprise,Automation,Delhi,"Falcon Edge, Sequoia Capital India, SoftBank Vision Fund",Series A,14864000.0,,
Farmtech,,E-commerce,D2C,Pune,A91 Partners,Series A,4500000.0,,
Finspace,,AgriTech,Smart Farming,Pune,Kalaari Capital,Seed,853000.0,,
Nimbusworks,,FoodTech,Food Delivery,Kolkata,"Prosus Ventures, Zodius Capital",Seed,1631000.0,,
Skillflow,,Mobility,EV,Chennai,"Bessemer Venture Partners, Blume Ventures, Nexus Venture Partners",Seed,1149000.0,,
Chargebee,,HealthTech,Pharmacy,Kolkata,"Accel, Tiger Global",Seed,125000.0,,
Bharatpe,,FinTech,Lending,Hyderabad,Info Edge,Series A,3388000.0,,
Workstack,,SaaS,HRTech,Pune,IFC,Other,27000.0,,
Bluerise,,RealEstate,Rental Tech,Noida,Y Combinator,Seed,1688000.0,,
Myntra,,Retail,Fashion,Kolkata,"Elevation Capital, Ribbit Capital",Private Equity,403808000.0,,
Greenconnect,,RealEstate,Home Services,Chennai,"IFC, Tiger Global",Series B,9425000.0,,
Bharatpe,,SaaS,DevTools,Pune,"Elevation Capital, Matrix Partners India, Ribbit Capital",Seed,596000.0,,
Ola,,Retail,Grocery,Ahmedabad,"Blume Ventures, IFC",Series A,5333000.0,,
Freshsolutions,,RealEstate,Home Services,Mumbai,Accel,Seed,187000.0,,
Farmbox,,FinTech,InsurTech,Noida,Matrix Partners India,Series C,27201000.0,,
Hyperloop,,FoodTech,Food Delivery,Gurgaon,"Nexus Venture Partners, Ribbit Capital",Seed,595000.0,,
Lenskart,,FinTech,Payments,Pune,"IFC, Mirae Asset",Other,197383000.0,,
Skillflow,,HealthTech,Diagnostics,Ahmedabad,"A91 Partners, Falcon Edge, Ribbit Capital",Series A,8097000.0,,
Freshtech,,Consumer Electronics,Smart Home,Gurgaon,Y Combinator,Series C,81807000.0,,
Swiggy,,HealthTech,Pharmacy,Bengaluru,SoftBank Vision Fund,Other,142000.0,,
Corespace,,Media,Content,Kolkata,"Bessemer Venture Partners, Omidyar Network",Seed,383000.0,,
Medihive,,EdTech,Coding Bootcamp,Noida,Kedaara Capital,Series A,4568000.0,,
Urbandrive,,EdTech,UpSkilling,Mumbai,"LCatterton, Ventures India",Pre-Series A,753000.0,,
Skillflow,,Media,Streaming,Hyderabad,Blume Ventures,Pre-Series A,253000.0,,
Cars24,,E-commerce,Fashion,Ahmedabad,"Mirae Asset, SoftBank Vision Fund",Series A,1438000.0,,
Workpay_557,,Mobility,Ride Sharing,Delhi,Nexus Venture Partners,Other,56000.0,,
Dailyhunt,,Media,Social,Gurgaon,"Kalaari Capital, Lightspeed India",Seed,810000.0,,
Chargebee,,SaaS,MarTech,Bengaluru,Tiger Global,Seed,493000.0,,
Drivefit_560,,Consumer Electronics,Audio,Gurgaon,"Nexus Venture Partners, Zodius Capital",Seed,41000.0,,
Logimart,,Consumer Electronics,Audio,Bengaluru,Falcon Edge,Seed,110000.0,,
Farmtech,,RealEstate,Home Services,Pune,Ventures India,Seed,83000.0,,
Neotech,,RealEstate,Home Services,Gurgaon,"Accel, Lightspeed India, Ribbit Capital",Pre-Series A,103000.0,,
Neosense_564,,Retail,Grocery,Ahmedabad,Sequoia Capital India,Seed,182000.0,,
Razorpay,,AgriTech,Marketplace,Kolkata,Bessemer Venture Partners,Series B,25663000.0,,
Logimart,,E-commerce,Grocery,Pune,"Blume Ventures, Tiger Global, Y Combinator",Seed,16000.0,,
Aerostack,,EdTech,UpSkilling,Noida,Bessemer Venture Partners,Series C,65394000.0,,
Dailyhunt,,Media,Social,Bengaluru,"LCatterton, Mirae Asset, Nexus Venture Partners",Series B,61332000.0,,
Dailyhunt,,Mobility,EV,Noida,"Blume Ventures, Y Combinator",Series B,13131000.0,,
Inmobi,,Logistics,Fleet Management,Noida,Info Edge,Seed,333000.0,,
Curefit,,Mobility,EV,Kolkata,"Blume Ventures, Y Combinator",Other,122000.0,,
Phonepe,,AgriTech,Smart Farming,Ahmedabad,Prosus Ventures,Seed,216000.0,,
Urbandrive,,RealEstate,Home Services,Noida,Kalaari Capital,Seed,496000.0,,
Agrisense,,Mobility,Micro Mobility,Mumbai,Blume Ventures,Other,146000.0,,
Greenmart,,Consumer Electronics,Audio,Mumbai,"Falcon Edge, Prosus Ventures",Other,178000.0,,
Cloudsolutions_576,,EdTech,Test Prep,Bengaluru,"Accel, LCatterton, Mirae Asset",Seed,8000.0,,
Healthworks,,Media,Content,Pune,"Matrix Partners India, Tiger Global",Series C,245913000.0,,
Groww,,Enterprise,Security,Mumbai,"Accel, Kedaara Capital",Other,307000.0,,
Aerohub,,Mobility,Micro Mobility,Gurgaon,A91 Partners,Series A,2012000.0,,
Skillrise,,Retail,Fashion,Ahmedabad,"Blume Ventures, IFC, Prosus Ventures",Pre-Series A,288000.0,,
Bluetech,,Mobility,EV,Delhi,"LCatterton, Peak XV",Series A,14210000.0,,
Neosense,,FoodTech,Grocery,Chennai,"A91 Partners, Matrix Partners India",Series C,75927000.0,,
Urbansolutions,,Media,Content,Pune,Sequoia Capital India,Other,168000.0,,
Healthanalytics,,Mobility,Ride Sharing,Hyderabad,IFC,Other,86000.0,,
Dataanalytics,,Media,Content,Noida,"Blume Ventures, Sequoia Capital India",Series A,1916000.0,,
Licious,,HealthTech,Diagnostics,Hyderabad,Matrix Partners India,Pre-Series A,119000.0,,
Delhivery,,E-commerce,Grocery,Chennai,"Accel, Mirae Asset, SoftBank Vision Fund",Series A,1418000.0,,
Myntra,,Enterprise,Automation,Ahmedabad,"Ribbit Capital, Sequoia Capital India",Series C,28289000.0,,
Quantumanalytics_589,,FinTech,WealthTech,Pune,"Nexus Venture Partners, Peak XV",Other,74657000.0,,
Homefoods,,Enterprise,Automation,Bengaluru,"Falcon Edge, Tiger Global",Series B,7347000.0,,
Foodloop,,HealthTech,Pharmacy,Noida,Prosus Ventures,Series B,29557000.0,,
Drivefit,,Retail,Fashion,Ahmedabad,"Elevation Capital, Kalaari Capital",Series A,1636000.0,,
Logisense,,Consumer Electronics,Smart Home,Bengaluru,Kalaari Capital,Series A,2550000.0,,
Driveedge,,HealthTech,Diagnostics,Kolkata,"Lightspeed India, Ribbit Capital",Series A,11342000.0,,
Logimart,,Logistics,Supply Chain,Pune,Accel,Series B,18607000.0,,
Flipkart,,FoodTech,Food Delivery,Pune,"Bessemer Venture Partners, Prosus Ventures",Seed,587000.0,,
Lenskart,,SaaS,MarTech,Ahmedabad,Lightspeed India,Seed,94000.0,,
Nimbusworks,,Media,Social,Mumbai,"IFC, Peak XV",Series B,8521000.0,,
Smarttech_599,,Media,Social,Hyderabad,Lightspeed India,Series A,1117000.0,,
Meesho,,EdTech,UpSkilling,Noida,Kedaara Capital,Series A,1580000.0,,
Phonepe,,FoodTech,Grocery,Noida,Elevation Capital,Other,38000.0,,
Skillflow_602,,RealEstate,PropTech,Mumbai,"IFC, Prosus Ventures",Pre-Series A,150000.0,,
Phonepe,,Logistics,Fleet Management,Chennai,"Accel, Tiger Global Management",Seed,69000.0,,
Hyperlabs,,AgriTech,Marketplace,Mumbai,"A91 Partners, Kedaara Capital",Seed,78000.0,,
Razorpay,,EdTech,UpSkilling,Pune,Sequoia Capital India,Series A,3483000.0,,
Agrifit,,Logistics,Last Mile,Noida,"Kalaari Capital, Matrix Partners India, Tiger Global Management",Seed,107000.0,,
Cleartax,,Mobility,EV,Gurgaon,"Accel, Prosus Ventures",Seed,192000.0,,
Quantumanalytics,,RealEstate,Rental Tech,Gurgaon,Info Edge,Pre-Series A,319000.0,,
Freshtech,,SaaS,MarTech,Noida,Omidyar Network,Seed,638000.0,,
Cloudpay,,Logistics,Fleet Management,Noida,Prosus Ventures,Seed,6000.0,,
Nextsense,,Mobility,Micro Mobility,Mumbai,Kedaara Capital,Seed,954000.0,,
Foodloop,,FoodTech,Food Delivery,Hyderabad,"Bessemer Venture Partners, Elevation Capital, Peak XV",Series A,5476000.0,,
Aerostack,,FinTech,NeoBank,Ahmedabad,Matrix Partners India,Seed,68000.0,,
Growthflow,,Media,Content,Delhi,"Kedaara Capital, Y Combinator",Series A,10651000.0,,
Urbandrive,,HealthTech,Diagnostics,Gurgaon,Peak XV,Seed,1494000.0,,
Flipkart,,EdTech,K12,Gurgaon,"IFC, Mirae Asset",Seed,63000.0,,
Neosense,,EdTech,Coding Bootcamp,Chennai,"Kalaari Capital, Kedaara Capital, Zodius Capital",Series C,42331000.0,,
Growthconnect,,Consumer Electronics,Wearables,Bengaluru,"Falcon Edge, Tiger Global Management",Other,419740000.0,,
Razorpay,,Mobility,EV,Noida,Blume Ventures,Series C,151723000.0,,
Dailyhunt,,FoodTech,Food Delivery,Hyderabad,Omidyar Network,Series A,1648000.0,,
Udaan,,Media,Streaming,Delhi,"Accel, Falcon Edge",Series A,1763000.0,,
Bluetech,,Media,Streaming,Delhi,"Info Edge, Sequoia Capital India",Pre-Series A,235000.0,,
Cloudpay,,E-commerce,D2C,Pune,"Bessemer Venture Partners, Kedaara Capital, Nexus Venture Partners",Series B,19160000.0,,
Porter,,Media,Content,Pune,"Kedaara Capital, Tiger Global Management",Seed,489000.0,,
Nextsense,,FoodTech,Cloud Kitchen,Delhi,"Blume Ventures, IFC, Nexus Venture Partners",Seed,15000.0,,
Udaan,,FoodTech,Food Delivery,Hyderabad,"Blume Ventures, Elevation Capital",Series B,18027000.0,,
Logisense,,FinTech,NeoBank,Hyderabad,"A91 Partners, Sequoia Capital India",Other,112000.0,,
Nimbuslabs,,AgriTech,Marketplace,Kolkata,Omidyar Network,Series A,1104000.0,,
Medihive,,Mobility,EV,Ahmedabad,Tiger Global,Series A,1981000.0,,
Greenconnect_630,,SaaS,B2B SaaS,Delhi,"Elevation Capital, Zodius Capital",Series D,258416000.0,,
Unacademy,,FinTech,Payments,Chennai,"Elevation Capital, Kedaara Capital, Prosus Ventures",Debt,26070000.0,,
Edutech,,Media,Streaming,Pune,SoftBank Vision Fund,Seed,23000.0,,
Quantumanalytics,,Retail,Grocery,Noida,Nexus Venture Partners,Seed,356000.0,,
Skillsolutions,,FoodTech,Grocery,Gurgaon,Accel,Series B,6730000.0,,
Unacademy,,Consumer Electronics,Smart Home,Ahmedabad,Info Edge,Seed,19000.0,,
Foodloop,,AgriTech,Marketplace,Pune,"Kedaara Capital, Mirae Asset",Seed,25000.0,,
Chargebee,,Consumer Electronics,Audio,Ahmedabad,Sequoia Capital India,Seed,122000.0,,
Growthflow,,Retail,E-Retail,Gurgaon,"Tiger Global, Y Combinator",Series C,41465000.0,,
Meesho,,FinTech,Lending,Hyderabad,Elevation Capital,Seed,201000.0,,
Agrisense,,E-commerce,D2C,Pune,"Peak XV, Zodius Capital",Pre-Series A,105000.0,,
Cloudlabs,,SaaS,MarTech,Kolkata,Mirae Asset,Series C,47844000.0,,
Logirise,,Mobility,EV,Kolkata,"A91 Partners, Falcon Edge, Tiger Global",Series C,35458000.0,,
Hyperlabs,,FinTech,Lending,Ahmedabad,Tiger Global,Series B,12397000.0,,
Workpay,,FinTech,WealthTech,Chennai,A91 Partners,Series A,1383000.0,,
Urbandrive,,E-commerce,D2C,Pune,"Accel, IFC",Series B,59057000.0,,
Nimbusworks,,Logistics,Last Mile,Noida,Bessemer Venture Partners,Seed,447000.0,,
Cloudpay,,Consumer Electronics,Smart Home,Bengaluru,"Blume Ventures, SoftBank Vision Fund",Series C,125810000.0,,
Agrihive,,Mobility,EV,Pune,Zodius Capital,Seed,919000.0,,
Logisense,,FinTech,InsurTech,Chennai,Sequoia Capital India,Series B,19914000.0,,
Farmfit,,AgriTech,Supply Chain,Pune,Falcon Edge,Series A,1265000.0,,
Freshtech_651,,Retail,Grocery,Gurgaon,Elevation Capital,Seed,363000.0,,
Foodloop,,RealEstate,PropTech,Hyderabad,Sequoia Capital India,Seed,436000.0,,
Zomato,,EdTech,UpSkilling,Noida,"A91 Partners, Bessemer Venture Partners, Blume Ventures",Seed,782000.0,,
Freshtech,,SaaS,MarTech,Bengaluru,"Accel, Tiger Global, Y Combinator",Seed,246000.0,,
Drivefit,,AgriTech,Marketplace,Kolkata,Zodius Capital,Series A,1413000.0,,
Healthrise,,Retail,Grocery,Ahmedabad,"Info Edge, Mirae Asset, Prosus Ventures",Seed,142000.0,,
Inmobi,,Consumer Electronics,Audio,Gurgaon,"Matrix Partners India, Y Combinator",Seed,191000.0,,
Bluetech,,RealEstate,Home Services,Pune,Mirae Asset,Series A,5750000.0,,
Nextflow,,Enterprise,Analytics,Hyderabad,"Accel, Nexus Venture Partners",Series C,93825000.0,,
Aerostack,,RealEstate,PropTech,Hyderabad,"Kalaari Capital, Ribbit Capital",Series A,2623000.0,,
Nextsense,,FoodTech,Cloud Kitchen,Pune,"Info Edge, Tiger Global Management",Seed,1903000.0,,
Datahive,,EdTech,K12,Mumbai,"Accel, Zodius Capital",Series B,26816000.0,,
Smartmart,,E-commerce,Fashion,Delhi,Omidyar Network,Seed,120000.0,,
Quantumanalytics,,RealEstate,Rental Tech,Bengaluru,LCatterton,Seed,73000.0,,
Rapido,,Retail,E-Retail,Delhi,"Info Edge, Ribbit Capital",Series A,1513000.0,,
Coreflow,,SaaS,HRTech,Ahmedabad,LCatterton,Series C,38931000.0,,
Driveedge,,SaaS,B2B SaaS,Ahmedabad,IFC,Other,29000.0,,
Healthworks,,Mobility,Ride Sharing,Bengaluru,Accel,Series B,8387000.0,,
Healthanalytics,,EdTech,Coding Bootcamp,Ahmedabad,"A91 Partners, Y Combinator",Pre-Series A,193000.0,,
Nobroker,,Consumer Electronics,Audio,Gurgaon,Zodius Capital,Series A,1599000.0,,
Hyperloop,,Enterprise,Automation,Delhi,"Kedaara Capital, Mirae Asset, Sequoia Capital India",Seed,1367000.0,,
Driveedge,,HealthTech,Telemedicine,Delhi,"Kedaara Capital, LCatterton",Series B,6246000.0,,
Innovaccer,,AgriTech,Supply Chain,Kolkata,"Kalaari Capital, Lightspeed India",Series A,4139000.0,,
Innovaccer,,AgriTech,Supply Chain,Ahmedabad,Kedaara Capital,Series A,3039000.0,,
Nextstack,,Mobility,Micro Mobility,Pune,"Mirae Asset, Y Combinator",Other,192000.0,,
Agrihive,,E-commerce,Marketplace,Noida,Mirae Asset,Debt,201000.0,,
Healthrise,,AgriTech,Supply Chain,Gurgaon,"Accel, Peak XV, Ribbit Capital",Series A,2937000.0,,
Freshtech,,SaaS,B2B SaaS,Kolkata,"A91 Partners, SoftBank Vision Fund",Series A,13810000.0,,
Agrifit,,Retail,Grocery,Hyderabad,"Kedaara Capital, Ventures India",Seed,1218000.0,,
Swiggy,,FinTech,InsurTech,Ahmedabad,"Ribbit Capital, Tiger Global Management, Zodius Capital",Seed,1019000.0,,
Smarttech,,HealthTech,Telemedicine,Hyderabad,Elevation Capital,Seed,129000.0,,
Cloudsolutions_682,,E-commerce,Grocery,Delhi,Prosus Ventures,Seed,8000.0,,
Nykaa,,Retail,E-Retail,Hyderabad,"Blume Ventures, Falcon Edge",Series C,122297000.0,,
Greenmart,,E-commerce,Marketplace,Ahmedabad,"Kalaari Capital, Ventures India",Seed,81000.0,,
Aerohub,,Consumer Electronics,Smart Home,Delhi,Tiger Global,Seed,390000.0,,
Curefit,,Retail,E-Retail,Bengaluru,"Elevation Capital, Ventures India",Seed,412000.0,,
Pharmeasy,,FoodTech,Grocery,Chennai,"IFC, Sequoia Capital India",Series A,2134000.0,,
Edumart,,SaaS,B2B SaaS,Mumbai,Peak XV,Seed,50000.0,,
Paytm,,AgriTech,Marketplace,Hyderabad,Matrix Partners India,Seed,100000.0,,
Drivefit,,RealEstate,Rental Tech,Gurgaon,Falcon Edge,Series B,12266000.0,,
Bluetech,,FinTech,Payments,Mumbai,"Accel, Info Edge",Other,53000.0,,
Homeanalytics,,Logistics,Last Mile,Bengaluru,Peak XV,Other,64000.0,,
Greenedge,,RealEstate,PropTech,Mumbai,Y Combinator,Seed,122000.0,,
Dataedge,,Media,Social,Hyderabad,Ribbit Capital,Seed,76000.0,,
Skillsolutions,,Media,Streaming,Pune,Elevation Capital,Seed,476000.0,,
Healthworks,,SaaS,B2B SaaS,Hyderabad,Info Edge,Other,145000.0,,
Neolabs,,EdTech,Coding Bootcamp,Delhi,A91 Partners,Series B,25052000.0,,
Paytm,,EdTech,Test Prep,Kolkata,Tiger Global,Series B,7671000.0,,
Autostack,,FinTech,InsurTech,Delhi,Prosus Ventures,Series B,18981000.0,,
Nextstack,,SaaS,MarTech,Ahmedabad,"Kalaari Capital, Mirae Asset",Other,68000.0,,
Cred,,Mobility,Ride Sharing,Bengaluru,"Falcon Edge, Nexus Venture Partners",Pre-Series A,113000.0,,
Licious,,SaaS,HRTech,Chennai,"Accel, Falcon Edge, Peak XV",Seed,173000.0,,
Healthrise,,Retail,Grocery,Gurgaon,"Elevation Capital, Prosus Ventures",Seed,82000.0,,
Urbandrive,,RealEstate,Rental Tech,Pune,"Blume Ventures, Info Edge, Sequoia Capital India",Series A,1187000.0,,
Growthflow,,AgriTech,Supply Chain,Kolkata,"Mirae Asset, Ribbit Capital",Pre-Series A,977000.0,,
Edubox,,FinTech,Payments,Pune,"Bessemer Venture Partners, Nexus Venture Partners, Tiger Global",Seed,164000.0,,
Logirise,,Enterprise,Automation,Delhi,Sequoia Capital India,Series B,47223000.0,,
Smartcare,,FinTech,InsurTech,Ahmedabad,"Blume Ventures, Nexus Venture Partners, Tiger Global",Other,36000.0,,
Bigbasket,,Enterprise,Analytics,Kolkata,"Tiger Global, Zodius Capital",Series A,6332000.0,,
Porter,,Consumer Electronics,Smart Home,Ahmedabad,Info Edge,Seed,826000.0,,
Foodfit,,RealEstate,Rental Tech,Noida,Ventures India,Seed,450000.0,,
Nobroker,,SaaS,B2B SaaS,Mumbai,"Blume Ventures, Y Combinator",Seed,285000.0,,
Dream11,,Consumer Electronics,Audio,Ahmedabad,"Bessemer Venture Partners, Omidyar Network, Sequoia Capital India",Other,52000.0,,
Myntra,,E-commerce,Quick Commerce,Bengaluru,"Kalaari Capital, LCatterton, Ribbit Capital",Seed,181000.0,,
Farmbox,,EdTech,K12,Hyderabad,Peak XV,Series A,12394000.0,,
Growthconnect,,Media,Content,Ahmedabad,Y Combinator,Other,1071000.0,,
Medihive,,EdTech,Test Prep,Noida,IFC,Other,1758000.0,,
Cleardekho,,EdTech,Coding Bootcamp,Gurgaon,Bessemer Venture Partners,Seed,79000.0,,
Farmbox,,HealthTech,Telemedicine,Bengaluru,Info Edge,Series B,37933000.0,,
Workstack,,Retail,Grocery,Bengaluru,"Bessemer Venture Partners, Blume Ventures",Seed,1593000.0,,
Myntra,,Mobility,Ride Sharing,Mumbai,"Omidyar Network, SoftBank Vision Fund",Seed,9000.0,,
Bluerise,,SaaS,DevTools,Mumbai,Ventures India,Seed,64000.0,,
Cloudpay,,EdTech,Test Prep,Kolkata,"Nexus Venture Partners, Peak XV",Series A,7441000.0,,
Autoflow,,SaaS,DevTools,Kolkata,Tiger Global Management,Series B,24587000.0,,
Cloudpay,,FinTech,NeoBank,Bengaluru,"Blume Ventures, Info Edge",Seed,1116000.0,,
Datahive,,Logistics,Fleet Management,Delhi,"LCatterton, Omidyar Network",Series C,29202000.0,,
Homefoods,,Enterprise,Automation,Kolkata,Mirae Asset,Other,407801000.0,,
Urbanstack,,Media,Social,Gurgaon,LCatterton,Seed,105000.0,,
Workpay,,FinTech,InsurTech,Bengaluru,"Falcon Edge, Sequoia Capital India, Ventures India",Other,29000.0,,
Growthcare,,Media,Social,Kolkata,"Kedaara Capital, Ventures India",Series A,1560000.0,,
Freshworks,,EdTech,K12,Pune,Sequoia Capital India,Seed,1009000.0,,
Bigbasket,,HealthTech,Health Analytics,Ahmedabad,"Mirae Asset, Nexus Venture Partners",Series B,31619000.0,,
Coreconnect,,Enterprise,Security,Kolkata,"LCatterton, SoftBank Vision Fund, Tiger Global",Series B,21321000.0,,
Greenmart,,Retail,Grocery,Ahmedabad,Bessemer Venture Partners,Series A,2643000.0,,
Healthrise,,SaaS,B2B SaaS,Noida,LCatterton,Other,1271000.0,,
Freshtohome,,FoodTech,Food Delivery,Kolkata,Blume Ventures,Series A,2894000.0,,
Cred,,Mobility,Micro Mobility,Gurgaon,A91 Partners,Seed,1017000.0,,
Growthcare,,Retail,Fashion,Gurgaon,SoftBank Vision Fund,Series C,65689000.0,,
Nextstack,,FoodTech,Food Delivery,Bengaluru,"Falcon Edge, Mirae Asset",Seed,201000.0,,
Neotech,,Mobility,Micro Mobility,Noida,"Prosus Ventures, Y Combinator",Seed,20000.0,,
Byju'S,,EdTech,Coding Bootcamp,Mumbai,Elevation Capital,Seed,152000.0,,
Dunzo,,E-commerce,Marketplace,Hyderabad,"Lightspeed India, Nexus Venture Partners",Seed,788000.0,,
Dataanalytics,,RealEstate,Rental Tech,Delhi,"Sequoia Capital India, Ventures India",Series A,3902000.0,,
Finfoods_744,,Enterprise,Analytics,Noida,"Ribbit Capital, SoftBank Vision Fund",Series B,9519000.0,,
Neosense,,RealEstate,Rental Tech,Noida,"Elevation Capital, Nexus Venture Partners",Series D,396775000.0,,
Bigbasket,,HealthTech,Pharmacy,Gurgaon,Bessemer Venture Partners,Series A,2828000.0,,
Postman,,HealthTech,Pharmacy,Hyderabad,"Kedaara Capital, Peak XV",Series A,4358000.0,,
Smarttech,,HealthTech,Diagnostics,Delhi,A91 Partners,Seed,1416000.0,,
Dailyhunt,,Logistics,Supply Chain,Delhi,Prosus Ventures,Seed,500000.0,,
Foodsolutions,,Consumer Electronics,Smart Home,Delhi,Kalaari Capital,Series A,1372000.0,,
Chargebee,,Retail,E-Retail,Kolkata,Tiger Global Management,Seed,84000.0,,
Cleardekho,,SaaS,HRTech,Kolkata,"Bessemer Venture Partners, Prosus Ventures",Seed,33000.0,,
Ola,,SaaS,B2B SaaS,Kolkata,"A91 Partners, Kalaari Capital, SoftBank Vision Fund",Seed,14000.0,,
Homeanalytics,,E-commerce,D2C,Bengaluru,"Bessemer Venture Partners, Falcon Edge",Series A,1458000.0,,
Quantumsolutions,,E-commerce,Grocery,Kolkata,Tiger Global Management,Series B,45193000.0,,
Drivefit,,SaaS,B2B SaaS,Pune,Y Combinator,Pre-Series A,417000.0,,
Healthanalytics,,Logistics,Supply Chain,Noida,"Kalaari Capital, Ventures India",Seed,358000.0,,
Ola,,Logistics,Last Mile,Chennai,Zodius Capital,Series B,59611000.0,,
Unacademy,,HealthTech,Diagnostics,Hyderabad,"Tiger Global, Tiger Global Management",Series A,8462000.0,,
Urbansolutions,,FoodTech,Grocery,Hyderabad,"Kedaara Capital, Ventures India",Pre-Series A,142000.0,,
Finsense,,Enterprise,Security,Hyderabad,Zodius Capital,Series A,2326000.0,,
Oyo,,Consumer Electronics,Smart Home,Kolkata,Blume Ventures,Seed,125000.0,,
Delhivery,,RealEstate,Rental Tech,Kolkata,Kalaari Capital,Seed,778000.0,,
